code,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,corruptionSE,ruleOfLawSE,voice,regQual,govEffect,govEffectSE,stabilitySE,voiceSE,corruption,stability,regQualSE,ruleOfLaw,INCOMEPC_growth,INCOMEPC,trade,industrial,manu,agri,urban,HDI,EDU_IDX,Income_Index,life,kaopen,polity2,constant
AUS,1996,31.2,0.6,46.9,0.8,0.3738571,1.7133990000000001,1.8005650000000002,1.877356,0.19423610000000002,0.1682592,1.4402030000000001,0.21032510000000001,0.20805570000000004,1.367597,1.396474,0.27709429999999996,2.522830608,21861.32551,38.33233194,26.05444665,12.77618039,3.392159576,84.76700000000001,0.8859999999999999,0.895,0.863,78.5,2.0,10.0,1
AUS,1998,31.6,0.7,47.4,1.0,0.34546279999999996,1.8003619999999998,1.6824689999999998,1.849893,0.20016779999999998,0.2108719,1.407491,0.1922179,0.21355500000000002,1.4915120000000002,1.06588,0.2784078,3.492366006,21318.96417,40.07043056,25.43611003,12.49470751,3.038954458,84.50299999999999,0.892,0.895,0.873,79.0,2.0,10.0,1
AUS,2000,32.1,0.6,48.2,0.8,0.3135704,1.751407,1.810187,1.923246,0.1640841,0.2100629,1.4713049999999999,0.20456459999999999,0.2022156,1.637249,1.334552,0.24014929999999998,2.701294561,21679.24784,41.02901118,24.63840014,11.59373161,3.119068182,84.235,0.898,0.895,0.883,79.6,1.0,10.0,1
AUS,2002,32.0,0.8,48.4,1.0,0.2861308,1.7999900000000002,1.718943,1.8096279999999998,0.1847433,0.19193510000000003,1.407233,0.1619025,0.1874909,1.467519,1.192911,0.22957470000000002,2.739742835,20082.483269999997,41.55727587,23.63172569,10.55958677,3.948012139,84.22200000000001,0.903,0.895,0.888,80.2,1.0,10.0,1
AUS,2003,31.8,0.5,48.1,0.7,0.2832122,1.882049,1.8376430000000001,1.9498540000000002,0.1818559,0.1987293,1.442128,0.1658914,0.1866033,1.6078370000000002,0.8788021,0.1980398,1.722925469,23447.031000000003,40.29614463,24.06312425,10.870330599999999,2.888533759,84.34299999999999,0.904,0.893,0.89,80.5,1.0,10.0,1
AUS,2004,31.9,0.6,47.8,0.8,0.2793393,1.8155720000000002,2.0067779999999997,2.0287610000000003,0.1745338,0.2079431,1.501542,0.1578737,0.1754576,1.7216069999999999,0.9365029,0.2131795,2.8560994889999995,30430.67644,37.12073437,23.94932169,10.89044747,3.062114492,84.463,0.907,0.892,0.894,80.7,1.0,10.0,1
AUS,2005,32.2,0.8,47.9,1.1,0.27061440000000003,1.7244509999999997,1.7512130000000001,1.9523580000000003,0.1700936,0.19190629999999997,1.507056,0.15056760000000002,0.17531989999999997,1.600643,0.8935112,0.17246989999999998,1.8510694319999998,33999.242860000006,39.27118264,24.61991975,10.33607952,2.883330027,84.58200000000001,0.9079999999999999,0.892,0.8959999999999999,81.0,1.0,10.0,1
AUS,2006,32.4,0.6,48.1,0.9,0.2651961,1.77004,1.711956,1.960568,0.17330020000000002,0.20063989999999998,1.382795,0.1606951,0.1628137,1.623903,0.9351878,0.21548850000000003,1.289206371,36044.922810000004,41.60422709,25.60671598,9.886795861,2.7267344419999997,84.7,0.9109999999999999,0.895,0.897,81.2,1.0,10.0,1
AUS,2007,32.7,0.8,47.9,1.1,0.2563525,1.761237,1.825559,2.010918,0.1742108,0.22400789999999998,1.3692,0.173854,0.15987010000000001,1.683095,0.9287898000000001,0.23192889999999997,3.197629501,40960.054489999995,42.05143968,25.65311943,9.280843885,2.201100136,84.822,0.915,0.9009999999999999,0.9009999999999999,81.4,1.0,10.0,1
AUS,2008,33.1,0.6,47.8,0.8,0.25823470000000004,1.7708509999999997,1.79397,2.042482,0.1708276,0.234781,1.368076,0.166047,0.1586214,1.7659189999999998,0.9556448000000001,0.2390891,1.601292687,49601.65671,42.870332700000006,25.59353375,9.19560049,2.338630424,84.943,0.92,0.9109999999999999,0.904,81.6,1.0,10.0,1
AUS,2009,33.1,0.7,47.8,0.9,0.24185990000000002,1.740398,1.705787,2.051661,0.156476,0.21876479999999998,1.383792,0.1469911,0.14874110000000001,1.819984,0.8556889999999999,0.22388289999999997,-0.142557289,42772.359169999996,45.79790421,26.99903583,8.440060469,2.2917203969999997,85.06299999999999,0.9209999999999999,0.909,0.905,81.7,1.0,10.0,1
AUS,2010,33.0,0.5,48.0,0.6,0.23933089999999999,1.764966,1.7687560000000002,2.031455,0.1571904,0.22742880000000001,1.419766,0.14773470000000002,0.1463182,1.6984150000000002,0.8888599,0.2356639,0.49215453200000003,52022.1256,40.64967173,25.15141664,7.989864826,2.197568265,85.182,0.9229999999999999,0.9129999999999999,0.905,81.9,1.0,10.0,1
AUS,2011,32.9,0.8,48.3,0.9,0.23852240000000002,1.74258,1.69595,2.044637,0.144512,0.2224297,1.4537209999999998,0.1549378,0.1391993,1.858609,0.9357101000000001,0.2187459,1.048823123,62517.83375,41.90673306,26.43612763,7.351572967,2.276542366,85.3,0.925,0.9159999999999999,0.9059999999999999,82.1,1.0,10.0,1
AUS,2012,32.8,0.6,48.6,0.9,0.2196655,1.766946,1.62144,1.9857740000000002,0.1529162,0.21974029999999997,1.49919,0.1406654,0.1333287,1.786468,0.9979972,0.2261163,2.102719499,68012.1479,43.21034667,26.28416401,7.030140224,2.2547480490000003,85.402,0.929,0.919,0.9109999999999999,82.2,1.0,10.0,1
AUS,2013,33.2,0.8,49.1,1.2,0.22578739999999997,1.7786389999999999,1.6398689999999998,1.785322,0.15292229999999998,0.2167549,1.4364139999999999,0.13803420000000002,0.1303993,1.8008680000000001,1.031073,0.22325949999999997,0.864662912,68150.10704,41.20843035,25.12798549,6.59796512,2.278906495,85.50200000000001,0.9309999999999999,0.9209999999999999,0.9129999999999999,82.4,2.0,10.0,1
AUS,2014,33.5,0.8,49.7,1.2,0.19224739999999998,1.9231049999999998,1.607115,1.8534490000000001,0.16459200000000002,0.2292054,1.361716,0.1319485,0.1421983,1.8637080000000001,1.032192,0.22857080000000002,1.050179657,62510.791170000004,42.50649034,25.51481674,6.3582166120000005,2.216223655,85.602,0.9329999999999999,0.924,0.914,82.6,2.0,,1
AUS,2015,,,,,0.1981644,1.8252119999999998,1.564534,1.8821130000000001,0.1601668,0.22782719999999998,1.355591,0.13321989999999997,0.14488410000000002,1.788684,0.8849798000000001,0.21781679999999998,0.8737856409999999,56748.42026,41.49971189,23.63296544,6.291092298,2.373010948,85.70100000000001,0.9359999999999999,0.9259999999999999,0.9159999999999999,82.7,2.0,,1
AUS,2016,,,,,0.2049565,1.7555209999999999,1.568509,1.8161150000000001,0.17416220000000002,0.21939270000000002,1.351012,0.141707,0.14187320000000003,1.896966,1.047958,0.227055,1.2528303170000001,50019.967769999996,40.73885139,22.32760265,6.087333675,2.387301732,85.8,0.938,0.929,0.9179999999999999,82.9,2.0,,1
FJI,1996,42.1,2.5,45.3,2.9,0.4753152,0.3234748,-0.12419269999999999,0.6593026,0.32034819999999997,0.18761760000000002,0.15257420000000002,0.340507,0.2614571,0.0303032,0.8294732,0.3586605,3.6027424260000003,2714.564932,,20.76639893,11.45582329,17.30254351,46.282,0.6759999999999999,0.6829999999999999,0.628,66.8,-1.0,5.0,1
FJI,1998,41.8,2.3,45.0,2.7,0.4353236,0.2223946,-0.2641799,0.5021858,0.2832595,0.27211240000000003,0.22607470000000002,0.2956245,0.25608960000000003,-0.1730905,0.8550838,0.3458156,0.360502196,2070.574624,,20.91320594,12.88088222,14.3390953,47.123000000000005,0.6759999999999999,0.685,0.621,67.2,-1.0,5.0,1
FJI,2000,41.5,2.1,44.7,2.4,0.45564209999999994,-0.4197477,-0.4591800999999999,0.31358969999999997,0.2482802,0.2797612,-0.3462142,0.2883309,0.2540425,-0.5156096,0.3001532,0.3186398,-2.270037365,2076.568784,,19.51907445,12.23043096,14.93529897,47.908,0.6829999999999999,0.6859999999999999,0.635,67.6,-1.0,5.0,1
FJI,2002,41.2,1.9,44.5,2.1,0.4386366,-0.325182,0.14159839999999999,0.29619409999999996,0.2607559,0.26425540000000003,0.0286506,0.3028146,0.2407549,0.0758605,0.47325,0.30462690000000003,3.031388162,2260.258398,,19.79896183,12.8848161,13.242924800000003,48.692,0.6890000000000001,0.685,0.648,67.9,-1.0,5.0,1
FJI,2003,40.9,1.9,44.1,2.0,0.3504379,-0.0493926,-0.1133136,0.0565854,0.2471989,0.3009819,0.0666418,0.28141659999999996,0.23473809999999998,-0.2638021,0.45273389999999997,0.2441848,0.898636587,2837.892246,,18.53111375,11.64605536,12.43069492,49.085,0.691,0.684,0.6509999999999999,68.1,-1.0,5.0,1
FJI,2004,41.0,2.0,44.2,2.1,0.33134790000000003,0.0260307,-0.3909178,0.15849449999999998,0.2331886,0.3166739,-0.03702659999999999,0.26942150000000004,0.2338649,-0.6317076,0.38889250000000003,0.2606091,5.0703091460000005,3334.9316670000003,,19.6208616,12.66596428,12.26192516,49.479,0.6990000000000001,0.695,0.662,68.2,-1.0,6.0,1
FJI,2005,41.0,2.0,44.3,2.2,0.3338709,-0.046610000000000006,-0.0797787,-0.3017229,0.24371089999999998,0.27784179999999997,0.0493086,0.2561487,0.235815,-0.3894851,0.3844155,0.1986218,0.241116539,3659.5793289999997,,16.3073591,12.10858883,11.96895703,49.871,0.695,0.6970000000000001,0.648,68.4,-1.0,6.0,1
FJI,2006,40.8,2.0,44.1,2.2,0.3326429,-0.0644722,-0.09139889999999999,0.0088322,0.2437465,0.35308890000000004,-0.32520079999999996,0.2597978,0.17273970000000002,-0.4221618,-0.038169,0.2580906,1.081579859,3747.8607159999997,,16.02420084,12.64927117,12.26723952,50.263999999999996,0.698,0.7040000000000001,0.647,68.6,-1.0,-3.0,1
FJI,2007,40.7,2.0,43.9,2.1,0.3081072,-0.6009281999999999,-0.4322089,-0.046587199999999995,0.23771910000000002,0.3552479,-0.6502559,0.2644683,0.1651985,-0.44281509999999996,0.0618453,0.27390359999999997,-1.8371788009999999,4072.1015700000003,,15.35927595,12.01465106,11.78960718,50.657,0.7020000000000001,0.7140000000000001,0.6459999999999999,68.7,-1.0,-4.0,1
FJI,2008,40.5,2.0,43.7,2.1,0.3107432,-0.5614722,-0.7335429,-0.048133499999999996,0.21708249999999998,0.34339169999999997,-0.7047014,0.26257759999999997,0.16360339999999998,-0.6782545999999999,-0.06748539999999999,0.2679012,-0.063272147,4167.670285,,16.08609369,12.15567561,10.69749506,51.146,0.703,0.715,0.6459999999999999,68.9,-1.0,-4.0,1
FJI,2009,40.2,2.0,43.3,2.1,0.3246365,-0.7710723,-0.9101736999999999,-0.3424164,0.21346679999999996,0.31109790000000004,-0.9106878,0.272386,0.16249029999999998,-0.9575822,-0.27414920000000004,0.2509252,-2.342098613,3362.816555,,16.67781186,12.30291029,10.0884444,51.658,0.7070000000000001,0.723,0.6459999999999999,69.1,-1.0,-4.0,1
FJI,2010,40.1,2.1,43.2,2.3,0.3200873,-0.8484214,-0.7242388000000001,-0.45909179999999994,0.2055745,0.3133511,-1.106356,0.2594841,0.15874739999999998,-0.6676896999999999,-0.1908275,0.2471959,2.214558668,3652.5274369999997,,16.9725804,12.31043606,9.381897376,52.17100000000001,0.711,0.736,0.645,69.3,-1.0,-4.0,1
FJI,2011,40.0,2.2,43.1,2.4,0.30669509999999994,-0.8245313,-0.7062007,-0.1258765,0.202902,0.3159676,-1.093062,0.2561614,0.15829939999999998,-0.49510429999999994,-0.0712882,0.2430587,2.273244418,4371.45751,,17.41301377,11.92467009,9.217167443,52.683,0.7170000000000001,0.7490000000000001,0.647,69.4,-1.0,-4.0,1
FJI,2012,40.0,2.3,43.1,2.5,0.2827465,-0.7912169,-0.8380063,-0.11010339999999999,0.20103220000000002,0.3022594,-0.978678,0.25642960000000004,0.15490910000000002,-0.5786811,-0.06777480000000001,0.26110720000000004,1.2214024190000001,4591.555784,,16.72267408,11.56227143,9.675899672,53.196000000000005,0.7190000000000001,0.753,0.647,69.6,-1.0,-4.0,1
FJI,2013,39.9,2.4,43.0,2.6,0.29725290000000004,-0.8229526,-0.8434518,-0.12109849999999998,0.2011807,0.29706170000000004,-0.9095931999999999,0.2672704,0.1495547,-0.5474498000000001,-0.051027699999999995,0.264531,4.669004122,4840.693716,,16.338314699999998,11.5664407,10.11352173,53.706,0.727,0.7659999999999999,0.6559999999999999,69.8,-1.0,-4.0,1
FJI,2014,,,,,0.2380577,-0.5114864,-0.36777109999999996,0.17925839999999998,0.2160355,0.3085184,-0.1766343,0.2766628,0.166989,-0.3826222,0.5531646,0.2676841,5.500525700000001,5605.570356,,15.01276558,10.65411383,8.098522803,54.216,0.73,0.77,0.6579999999999999,70.0,-1.0,,1
FJI,2015,,,,,0.25285799999999997,-0.4041028,-0.2912866,0.1699192,0.2196033,0.3130845,0.0277805,0.2668908,0.1654263,-0.3621247,0.5803086999999999,0.25899479999999997,4.401855218,5390.745258,,15.171270000000002,10.49615959,7.871624014,54.726000000000006,0.738,0.785,0.665,70.1,-1.0,,1
FJI,2016,,,,,0.256322,-0.2744702,-0.2488133,0.13029200000000002,0.29584740000000004,0.30561609999999995,0.0269812,0.2610252,0.16144589999999998,-0.37709840000000006,0.9178149999999999,0.2740042,2.201481152,5647.347365,,16.2090669,10.93949608,10.67183142,55.235,0.738,0.785,0.6629999999999999,70.3,-1.0,,1
BIH,1996,,,,,0.4095134,-0.2416866,-1.192046,-0.2705697,0.2352545,0.1791073,-0.1038256,0.27561379999999996,0.24834570000000003,-0.9107713,-0.5920233,0.3215558,92.20155705,740.0985068,107.5000435,25.69999912,11.43649964,20.70000031,41.13,,,0.531,72.3,,,1
BIH,1998,,,,,0.38408600000000004,-0.6424659,-1.075309,-0.3825145,0.20648699999999998,0.23132689999999997,-0.0082106,0.1895459,0.246142,-0.8743529000000001,-0.584123,0.2799703,15.65364305,1102.390983,125.6666091,27.43017958,12.06927902,15.96041002,41.755,,,0.642,73.6,,,1
BIH,2000,,,,,0.3783315,-0.6121616999999999,-0.8378960999999999,-0.5611669,0.16982629999999999,0.23665799999999998,-0.10834339999999999,0.1924224,0.20616929999999997,-0.49914790000000003,-0.5264446999999999,0.2572585,5.28001049,1467.7764769999999,104.1924382,19.36975789,8.498451536000001,8.903610232,42.38399999999999,0.672,0.557,0.6509999999999999,74.4,1.0,,1
BIH,2002,39.5,2.3,50.8,5.2,0.3374409,-0.6596539,-0.9600754000000001,-0.39652729999999997,0.17438779999999998,0.2020547,-0.08704450000000001,0.1747167,0.1642079,-0.5564302,-0.1625158,0.2232719,5.19146196,1769.199828,95.27847913,17.78097822,8.407271543,8.274292743,43.013999999999996,0.6829999999999999,0.574,0.657,74.8,2.0,,1
BIH,2003,39.6,2.3,50.9,5.1,0.3164513,-0.6275073,-0.7451925,-0.2999177,0.1790965,0.21251230000000002,0.20961060000000004,0.1748402,0.1609919,-0.48173119999999997,-0.4047075,0.1857869,3.9229849999999997,2224.745864,113.45976280000001,19.16008962,8.688514305,7.341323681,43.33,0.688,0.5820000000000001,0.6609999999999999,75.0,1.0,,1
BIH,2004,39.9,2.2,51.1,5.1,0.2981561,-0.5021658,-0.6297022,-0.3444514,0.1546165,0.192296,0.16882460000000002,0.151587,0.15801120000000002,-0.208252,0.0160854,0.18288020000000002,6.043001587999999,2814.999895,94.65502596,20.54,9.38,8.87,43.648,0.6940000000000001,0.59,0.669,75.1,1.0,,1
BIH,2005,40.0,2.2,51.2,5.0,0.293673,-0.5184901,-0.7555057,-0.23805749999999998,0.15692029999999998,0.188737,0.2135848,0.146147,0.16102850000000002,-0.5762483,-0.5014045,0.16355129999999998,8.726415158,2980.602109,103.26487209999999,21.34937465,9.942766537999999,8.297370379,43.965,0.7,0.599,0.674,75.2,1.0,,1
BIH,2006,40.0,2.2,51.3,5.2,0.2836421,-0.49604790000000004,-0.6169131999999999,-0.3024295,0.1561546,0.197877,0.18726020000000002,0.1509863,0.1424352,-0.46432619999999997,-0.44200329999999993,0.1881184,5.414666045,3416.510596,98.04352199,20.95790966,10.01778662,8.054288694,44.282,0.706,0.607,0.68,75.4,1.0,,1
BIH,2007,40.1,2.2,51.3,5.2,0.2750877,-0.470455,-0.8443848,-0.3767459,0.1526356,0.2277467,0.1310104,0.1519947,0.1324622,-0.2771055,-0.6306275,0.18956629999999997,5.929797778999999,4193.373652,83.55185741,21.70238868,10.81107523,7.704953272999999,44.601000000000006,0.7120000000000001,0.615,0.6890000000000001,75.5,1.0,,1
BIH,2008,40.0,2.3,51.3,5.1,0.2770002,-0.411505,-0.5971420000000001,-0.3626382,0.1470106,0.22680799999999998,0.015152,0.1419085,0.1343238,-0.15117579999999997,-0.5403688,0.1839191,5.665843216,5090.932345,86.16287732,23.15067833,11.01227971,7.20726994,44.92,0.7190000000000001,0.623,0.698,75.6,2.0,,1
BIH,2009,40.0,2.4,51.4,5.0,0.2845007,-0.3580605,-0.7154362,-0.38005609999999995,0.1410138,0.22357889999999997,0.0031428000000000003,0.1470506,0.1382889,-0.0913915,-0.6666183000000001,0.1772042,-2.526767514,4714.702495,73.74749783,22.83862101,10.477540600000001,7.076599732999999,45.239,0.72,0.625,0.695,75.8,1.0,,1
BIH,2010,40.0,2.4,51.4,5.0,0.2737861,-0.35086069999999997,-0.7410704,-0.3371409,0.1369489,0.22996889999999998,-0.0824645,0.1444995,0.13491689999999998,-0.0880334,-0.6937302,0.1712027,1.70151121,4635.517779,80.96821232,22.39180573,10.88480629,6.796760081,45.558,0.713,0.608,0.6940000000000001,75.9,1.0,,1
BIH,2011,40.0,2.4,51.3,5.1,0.27388429999999997,-0.33267990000000003,-0.7432485,-0.3209531,0.1371894,0.2476252,-0.159755,0.15221600000000002,0.13709770000000002,-0.033549800000000005,-0.8197949000000001,0.170033,2.180467696,5092.551943,87.83634962,22.12585883,10.91601311,6.757745777,45.878,0.721,0.626,0.695,76.1,1.0,,1
BIH,2012,40.0,2.6,51.4,5.3,0.2312966,-0.20673760000000002,-0.45726120000000003,-0.3043853,0.1252106,0.21312889999999998,-0.1003254,0.13428579999999998,0.1212626,-0.0513644,-0.5381486999999999,0.16980889999999998,0.7245008709999999,4778.636088,88.14511162,21.54221665,10.54511147,6.13767227,46.199,0.7390000000000001,0.672,0.696,76.2,0.0,,1
BIH,2013,39.9,2.6,51.4,5.3,0.23834879999999997,-0.1515693,-0.43470169999999997,-0.2385885,0.1282197,0.2081627,-0.1164629,0.13710379999999997,0.1208339,-0.0659818,-0.4049441,0.1713733,4.152907759,5131.394506000001,87.93124206,22.2339359,10.93711828,6.841390006,46.519,0.747,0.6859999999999999,0.7020000000000001,76.4,0.0,,1
BIH,2014,39.9,2.7,51.4,5.4,0.20889459999999999,-0.1856171,-0.4511423,-0.3080309,0.1377744,0.23622910000000003,-0.0709753,0.1465036,0.1286572,-0.0898658,-0.019178999999999998,0.18142850000000002,2.905468992,5329.635045,90.61387032,22.06477571,10.94019418,5.951059096,46.84,0.754,0.6990000000000001,0.7040000000000001,76.6,-1.0,,1
BIH,2015,39.9,2.8,51.4,5.5,0.2116103,-0.2813664,-0.5452667,-0.39390790000000003,0.1366693,0.2200621,-0.09810089999999999,0.141786,0.13115739999999998,-0.1956575,-0.402437,0.1750924,4.673703443,4727.277546,88.19830094,22.53746915,11.67037607,6.238163957,47.173,0.755,0.695,0.71,76.7,-1.0,,1
BIH,2016,,,,,0.21596729999999997,-0.21672960000000002,-0.39343740000000005,-0.4564562,0.15691300000000002,0.20996030000000002,-0.132196,0.14561079999999998,0.12623130000000002,-0.16664779999999998,-0.3978388,0.1805592,4.45830089,4994.68314,87.945574,23.16355487,12.36923522,6.369381022000001,47.518,0.7659999999999999,0.718,0.715,76.9,-1.0,,1
IRL,1996,32.7,0.8,49.2,1.2,0.3738571,1.50104,1.67032,1.708908,0.19423610000000002,0.1682592,1.3824370000000001,0.21032510000000001,0.20805570000000004,1.51273,1.344184,0.27709429999999996,6.567645269,20860.596990000002,138.7037378,28.22066345,20.40798173,4.681797564,58.173,0.8009999999999999,0.7140000000000001,0.8390000000000001,75.8,2.0,10.0,1
IRL,1998,32.4,1.0,48.9,1.3,0.34546279999999996,1.6328799999999999,1.8043209999999998,1.591999,0.20016779999999998,0.2108719,1.355705,0.1922179,0.21355500000000002,1.702234,1.512519,0.2784078,7.563502022000001,24263.2448,157.9779613,31.28596215,23.26637782,3.4770205639999996,58.663999999999994,0.84,0.799,0.8590000000000001,76.2,2.0,10.0,1
IRL,2000,31.3,1.0,48.1,1.3,0.3135704,1.567611,1.665905,1.432767,0.1640841,0.2100629,1.408249,0.20456459999999999,0.2022156,1.848545,1.5855709999999998,0.24014929999999998,7.996473276000001,26241.36461,175.14001530000002,31.48837473,23.13283109,2.50479983,59.155,0.857,0.8170000000000001,0.88,76.8,2.0,10.0,1
IRL,2002,30.7,1.0,49.2,1.2,0.2861308,1.626757,1.630157,1.4089399999999999,0.1847433,0.19193510000000003,1.270815,0.182866,0.1874909,1.7694849999999998,1.5074239999999999,0.22957470000000002,4.149864591,32541.0986,163.7655427,35.07649848,26.74374527,1.733575039,59.648999999999994,0.871,0.841,0.8859999999999999,77.6,2.0,10.0,1
IRL,2003,30.6,0.7,50.1,1.1,0.2832122,1.5180559999999998,1.5591190000000001,1.459252,0.1835993,0.1987293,1.2764659999999999,0.1863695,0.1866033,1.617235,1.3496860000000002,0.1980398,1.355418412,41106.92527,146.5522581,32.2200552,23.35182447,1.47782683,59.925,0.88,0.855,0.893,78.0,2.0,10.0,1
IRL,2004,30.7,0.7,50.4,0.9,0.2793393,1.52895,1.540083,1.289458,0.1753065,0.2079431,1.477552,0.1729663,0.1754576,1.5772899999999999,1.172185,0.2131795,4.787880943999999,47631.01066,146.6968911,30.74246962,21.13230562,1.5727938680000002,60.202,0.89,0.872,0.9009999999999999,78.4,2.0,10.0,1
IRL,2005,30.4,0.6,51.3,0.9,0.27061440000000003,1.595653,1.735597,1.5934979999999999,0.1700936,0.19190629999999997,1.6238549999999998,0.16986629999999997,0.17531989999999997,1.489262,1.29988,0.17246989999999998,3.422103557,50878.22361,148.2798697,30.00503514,19.59418827,1.0317086,60.477,0.8959999999999999,0.878,0.907,78.8,2.0,10.0,1
IRL,2006,30.1,0.6,51.3,0.9,0.2459985,1.7220369999999998,1.536329,1.71035,0.1623829,0.19632760000000002,1.396541,0.1601246,0.1541785,1.837013,1.191983,0.209209,2.276027834,54306.42932,149.9589644,30.01850928,18.55379403,0.9182208940000001,60.738,0.902,0.883,0.9129999999999999,79.2,2.0,10.0,1
IRL,2007,29.8,0.7,51.1,0.9,0.23912960000000003,1.745495,1.560755,1.748592,0.162278,0.21923969999999998,1.397142,0.1668044,0.1524529,1.849392,1.214467,0.2243888,2.32297693,61359.74137999999,153.2936771,28.45742067,17.94896985,1.0399492320000001,60.94,0.9079999999999999,0.894,0.914,79.5,2.0,10.0,1
IRL,2008,29.6,0.6,51.2,0.9,0.24162899999999998,1.7157040000000001,1.500238,1.7498669999999998,0.15881489999999998,0.22919160000000002,1.42259,0.1649577,0.1510167,1.9141700000000001,1.18624,0.23063789999999998,-6.4080330960000005,61262.10056,159.6251559,25.80939776,17.50227849,0.845314797,61.141000000000005,0.9079999999999999,0.898,0.9059999999999999,79.8,2.0,10.0,1
IRL,2009,30.0,0.6,52.2,0.9,0.24185990000000002,1.750502,1.33617,1.759452,0.156476,0.21876479999999998,1.353574,0.16836629999999997,0.14874110000000001,1.698822,1.056545,0.22388289999999997,-6.038408931,52105.152480000004,172.9987376,25.4765688,20.30832058,0.55405218,61.342,0.9059999999999999,0.904,0.8909999999999999,80.1,2.0,10.0,1
IRL,2010,30.0,0.6,53.3,1.0,0.23933089999999999,1.7680639999999999,1.349588,1.6882689999999998,0.1571904,0.22742880000000001,1.324432,0.1745152,0.1463182,1.620827,1.020165,0.2356639,1.25674171,48715.17686,189.42170159999998,23.24889101,19.4434443,0.9498626809999999,61.542,0.909,0.907,0.894,80.3,2.0,10.0,1
IRL,2011,30.3,0.6,52.7,0.9,0.2419979,1.755929,1.455905,1.5629629999999999,0.146702,0.2224297,1.305361,0.169235,0.1432025,1.600839,0.9489989,0.23256420000000003,-0.093176582,51848.90973,188.7557629,24.56279504,21.03606038,1.21242187,61.742,0.895,0.862,0.893,80.6,2.0,10.0,1
IRL,2012,30.6,0.6,52.7,0.9,0.22433579999999997,1.7343169999999999,1.547128,1.463658,0.1564826,0.21974029999999997,1.3225209999999998,0.1620576,0.14111210000000002,1.571007,0.9410726999999999,0.24518040000000002,-0.19808689100000001,48917.897560000005,191.53701750000002,24.502713,20.12825235,0.980721205,61.942,0.902,0.878,0.893,80.8,2.0,10.0,1
IRL,2013,30.6,0.6,52.5,0.9,0.2291728,1.731723,1.485336,1.538592,0.1602068,0.2167549,1.311735,0.1657184,0.1399095,1.5828790000000001,0.9010756999999999,0.2429509,0.819363299,51590.18845,188.5215907,24.38337016,19.64350483,1.0882129729999999,62.141000000000005,0.9109999999999999,0.894,0.9009999999999999,81.0,2.0,10.0,1
IRL,2014,30.2,0.6,51.9,1.0,0.1957394,1.779153,1.597105,1.6048799999999999,0.1736039,0.2292054,1.317501,0.1585822,0.1538932,1.764863,1.052991,0.24658379999999996,7.76603048,55492.982679999994,201.9903456,24.76126343,19.9347016,1.241902217,62.34,0.9209999999999999,0.91,0.9129999999999999,81.1,2.0,,1
IRL,2015,29.8,0.7,51.4,1.1,0.2017246,1.7748979999999999,1.533082,1.615371,0.1678593,0.22782719999999998,1.334674,0.1568985,0.1526971,1.818874,0.9084555000000001,0.2364944,23.98551005,61995.42277999999,215.13664049999997,38.16658342,34.56629565,0.894000473,62.538000000000004,0.929,0.91,0.934,81.3,2.0,,1
IRL,2016,29.7,0.9,51.2,1.4,0.20956329999999998,1.517244,1.331621,1.583356,0.18636760000000002,0.21939270000000002,1.290975,0.1650696,0.1499769,1.740965,0.8478189,0.2498258,2.5140461640000002,63197.082370000004,226.0413773,36.9652153,33.10453258,0.9403969659999999,62.736999999999995,0.934,0.9179999999999999,0.94,81.5,2.0,,1
TUN,1996,40.8,1.9,45.4,2.3,0.3738571,-0.30340300000000003,0.37572340000000004,-0.5336781,0.2124291,0.1739037,-0.5993556,0.2620766,0.2088098,0.1417089,0.2631593,0.31174650000000004,5.504991917000001,2113.586292,85.72035476,28.48848492,18.32814967,13.71320078,61.87,0.616,0.47,0.623,71.9,-1.0,-3.0,1
TUN,1998,40.6,1.9,45.1,2.2,0.34546279999999996,-0.2351598,0.5322958999999999,-0.2380091,0.20989839999999998,0.2031547,-0.8233013000000001,0.21172919999999998,0.21444610000000003,-0.0163722,0.26503649999999995,0.2692645,3.5195731930000003,2292.712947,79.97945826,25.77545061,16.65733562,10.60074514,62.653,0.634,0.496,0.636,72.6,-1.0,-3.0,1
TUN,2000,40.4,2.0,44.9,2.2,0.34280900000000003,-0.2158194,0.49597170000000007,-0.23122039999999996,0.17560510000000001,0.2112371,-0.8137363000000001,0.2200078,0.19728289999999998,-0.0219359,0.324508,0.2490924,3.687799992,2211.826817,82.45592577,26.65246507,16.15585069,10.00635335,63.431999999999995,0.653,0.526,0.648,73.2,-1.0,-3.0,1
TUN,2002,40.1,1.9,44.6,2.2,0.3010781,-0.1219749,0.5826996,0.36994240000000006,0.17540920000000002,0.1743188,-0.9591111999999999,0.183226,0.1569617,-0.12138980000000002,0.1514657,0.2048723,0.528632063,2344.413533,85.34165719,26.55935614,16.53181931,8.29843107,64.202,0.6659999999999999,0.5489999999999999,0.654,73.6,-1.0,-4.0,1
TUN,2003,39.9,1.9,44.4,2.1,0.29247490000000004,-0.143253,0.508504,0.1597376,0.1798999,0.1776029,-0.9208706,0.17956989999999998,0.15695910000000002,0.0265805,0.31945100000000004,0.177445,3.923076987,2760.414314,82.39010779,25.26283949,15.78111174,9.291471251,64.585,0.6729999999999999,0.557,0.66,73.8,-1.0,-4.0,1
